,type,price,deposit,private_owner,floor_built,floor_area,floor,year_built,orientation,bedrooms,bathrooms,second_hand,lift,garage_included,furnished,equipped_kitchen,fitted_wardrobes,air_conditioning,terrace,balcony,storeroom,swimming_pool,garden_area,district,subdistrict,postalcode,last_update,Street,latitude,longitude
143,Flat,2500,,False,122,,,,,2,2,True,True,True,False,False,True,True,True,True,True,True,False,Chamartín,Ciudad Jardín,28002.0,2 November,Calle de Pradillo,40.4487115,-3.6774487
144,Flat,1858,,False,108,,5th,,,3,2,True,True,False,False,False,True,True,False,True,False,False,False,Chamartín,Nueva España,28016.0,31 October,Calle de Santa María Magdalena,40.4603354,-3.6695068
145,Flat,1750,,False,85,,1st,,,2,2,True,True,False,True,True,False,True,False,False,False,False,False,Chamartín,Bernabéu-Hispanoamérica,28036.0,3 November,Estadio Santiago Bernabéu,40.4530225,-3.6874056737588647
146,Flat,4950,2.0,False,310,,3rd,,,5,4,True,True,False,True,True,True,True,False,False,False,False,False,Chamartín,El Viso,nan,19 October,Calle de Pedro de Valdivia,40.4390634,-3.6890248
147,Flat,1700,2.0,False,85,,1st,,,2,2,True,True,False,True,True,False,True,False,False,False,False,False,Chamartín,Bernabéu-Hispanoamérica,28036.0,2 November,Estadio Santiago Bernabéu,40.4530225,-3.6874056737588647
148,Flat,900,,True,85,,3rd,,west,2,1,True,True,False,True,True,True,False,True,False,False,False,False,Chamartín,Castilla,28046.0,7 November,4,40.47678845,-3.684411844162544
149,Flat,2350,3.0,False,102,,9th,,north,3,2,True,True,False,True,True,True,False,True,False,False,False,False,Chamartín,Bernabéu-Hispanoamérica,28036.0,25 October,,,
150,Flat,2250,1.0,False,95,82.0,11th,1975.0,south,3,3,True,True,False,True,True,True,True,True,False,True,True,False,Chamartín,Nueva España,nan,4 November,Avenida de Alberto Alcocer,40.4587077,-3.6777557
151,Flat,1000,,False,60,55.0,7th,,north,1,1,True,True,False,True,True,True,True,True,False,False,True,False,Chamartín,Castilla,nan,4 November,Plaza de Castilla,40.4660763,-3.6887915
152,Flat,2300,,False,120,,3rd,,south,2,2,True,True,True,True,True,True,True,False,False,False,False,False,Chamartín,Bernabéu-Hispanoamérica,28036.0,15 October,,,
153,Flat,2950,,False,179,150.0,ground,1969.0,west,3,3,True,True,False,True,True,True,True,False,False,False,True,False,Chamartín,Nueva España,28016.0,7 November,,,
154,Flat,1580,1.0,False,75,,2nd,,north,1,1,True,True,False,True,True,True,True,False,False,False,True,False,Chamartín,Castilla,28036.0,7 November,92,40.4719611,-3.673387804545455
155,Flat,5500,,False,474,,3rd,,west,5,4,True,True,True,True,True,True,True,True,False,True,False,False,Chamartín,Nueva España,nan,27 September,Paseo de la Castellana,40.4619897,-3.6896673
156,Flat,1500,3.0,True,127,95.0,1st,,east,2,1,True,True,True,True,True,True,True,False,False,False,False,False,Chamartín,Bernabéu-Hispanoamérica,28016.0,6 November,,,
157,Flat,2700,2.0,False,160,,2nd,,east,4,4,True,True,False,True,True,True,True,False,True,False,False,False,Chamartín,El Viso,nan,4 October,Calle de Joaquín Costa,40.4460725,-3.6894025
158,Detached,8500,1.0,False,353,350.0,353,1960.0,east,6,4,True,False,True,True,True,True,True,True,True,True,True,False,Chamartín,Nueva España,28016.0,7 November,Calle de Triana,40.462989,-3.676817
159,Flat,1250,,False,72,62.0,4th,1950.0,east,2,1,True,True,False,True,True,True,False,False,False,False,False,False,Chamartín,El Viso,28006.0,1 November,Calle de Antonio Pérez,40.4422857,-3.681484
160,Flat,1450,,False,90,,4th,1981.0,,2,2,True,True,True,True,True,True,True,False,False,False,True,False,Chamartín,Castilla,nan,5 November,Avenida de Burgos,40.4823233,-3.6758457
161,Flat,1250,,False,110,,1st,,,3,2,True,True,False,False,False,False,True,True,False,False,False,False,Chamartín,Ciudad Jardín,28002.0,2 November,Calle de García Luna,40.4461999,-3.6747907
162,Flat,1350,1.0,False,65,47.0,2nd,1972.0,south,1,1,True,True,False,True,True,True,True,False,False,False,True,False,Chamartín,Bernabéu-Hispanoamérica,28036.0,7 November,,,
163,Flat,2500,1.0,False,160,,2nd,,east,4,2,True,True,False,True,True,True,False,True,False,False,False,False,Chamartín,El Viso,28006.0,7 November,Calle de Gabriel Lobo,40.4425761,-3.6811011
164,Flat,2400,,False,166,165.0,1st,,,4,2,True,True,False,True,True,False,True,False,False,False,False,False,Chamartín,Ciudad Jardín,nan,21 September,Plaza de la Charca Verde,40.4508099,-3.6726396
165,Flat,1100,,False,56,47.0,ground,1934.0,south,1,1,True,True,False,True,True,True,False,False,False,False,False,False,Chamartín,El Viso,28006.0,5 November,,,
166,Flat,2800,1.0,True,200,170.0,ground,,,4,4,True,True,True,True,True,True,True,False,False,False,True,False,Chamartín,Nueva España,28016.0,9 September,61,40.4668591,-3.6750013
167,Flat,1260,,False,80,,7th,,west,1,1,True,True,False,True,True,True,True,True,False,False,True,False,Chamartín,Castilla,nan,20 October,Calle de Mauricio Legendre,40.4763515,-3.6840541
168,Duplex,8000,,False,377,376.0,1st,1973.0,,6,4,True,True,False,True,True,True,True,True,False,True,True,False,Chamartín,El Viso,nan,19 October,Sony Pictures Releasing de España S.A. de C.V.,40.4389012,-3.6892358
169,Flat,1485,1.0,False,50,,3rd,,,1,1,True,True,False,True,True,False,True,False,False,False,False,False,Chamartín,Prosperidad,28002.0,1 November,Calle del Corazón de María,40.4485058,-3.6662302
170,Penthouse,1900,3.0,True,125,,8th,,south,4,2,True,True,False,True,True,True,True,True,True,False,False,False,Chamartín,Castilla,28046.0,1 November,Dala's,40.4700269,-3.6867836
171,Flat,5000,,False,317,255.0,5th,1958.0,west,6,4,True,True,True,True,True,True,True,True,False,True,False,False,Chamartín,El Viso,28006.0,31 October,Calle del Príncipe de Vergara,40.4414462,-3.6788115
172,Flat,2800,1.0,False,190,,3rd,,,2,3,True,True,False,True,True,True,True,False,False,False,False,False,Chamartín,El Viso,28006.0,7 November,Calle de Gabriel Lobo,40.4425761,-3.6811011
173,Terraced,7500,,False,300,,3,,,4,3,True,False,True,True,True,True,True,True,False,False,True,False,Chamartín,El Viso,nan,7 October,Sony Pictures Releasing de España S.A. de C.V.,40.4389012,-3.6892358
174,Flat,3300,2.0,False,191,149.0,4th,1972.0,,4,3,True,True,True,True,True,True,True,True,False,False,False,False,Chamartín,Nueva España,nan,30 September,,,
175,Flat,3500,,False,217,157.0,5th,,,4,3,True,True,True,True,True,True,False,True,False,False,False,False,Chamartín,Nueva España,nan,31 October,Calle de Félix Boix,40.4633356,-3.6878486
176,Flat,1000,2.0,False,54,47.0,7th,,east,1,1,True,True,False,True,True,True,False,True,False,False,False,False,Chamartín,Prosperidad,28002.0,3 November,Calle del Corazón de María,40.4485058,-3.6662302
177,Flat,1400,1.0,False,112,92.0,5th,1967.0,,2,1,True,True,False,True,True,True,False,True,False,False,False,False,Chamartín,Nueva España,28036.0,3 November,Alfredo's Barbacoa,40.4605707,-3.6872821
178,Flat,3200,3.0,False,222,181.0,2nd,1966.0,east,4,3,True,True,False,True,True,True,True,True,False,True,False,False,Chamartín,Nueva España,nan,7 November,Cámara de Comercio Alemana para España,40.46640075,-3.674538894188464
179,Flat,2650,,False,161,160.0,3rd,,,3,2,True,True,False,True,True,True,True,False,False,False,False,False,Chamartín,Nueva España,nan,5 October,Avenida de Alberto Alcocer,40.4587077,-3.6777557
180,Flat,1190,2.0,True,63,,9th,,west,1,1,True,True,False,True,True,True,True,False,False,False,True,False,Chamartín,Castilla,28036.0,3 October,92,40.4719611,-3.673387804545455
181,Flat,3300,,False,205,,2nd,,south,3,3,True,True,True,True,True,True,True,True,False,False,False,False,Chamartín,Nueva España,28036.0,19 September,Calle de Henri Dunant,40.46021,-3.68477
182,Duplex,2200,1.0,False,80,,2nd,,,2,2,True,True,True,True,True,True,True,False,False,False,False,False,Chamartín,El Viso,nan,28 September,Sony Pictures Releasing de España S.A. de C.V.,40.4389012,-3.6892358
183,Flat,2200,1.0,False,116,,4th,2016.0,,3,2,True,True,True,True,True,True,True,False,False,True,True,False,Chamartín,Bernabéu-Hispanoamérica,28016.0,3 November,,,
184,Flat,2700,,False,153,,8th,1965.0,east,2,2,True,True,False,True,True,True,True,False,False,False,False,False,Chamartín,El Viso,nan,20 October,Sony Pictures Releasing de España S.A. de C.V.,40.4389012,-3.6892358
185,Flat,2225,1.0,False,55,,3rd,,,1,1,True,True,False,True,True,False,False,False,False,False,False,False,Chamartín,Bernabéu-Hispanoamérica,28036.0,25 October,,,
186,Flat,1000,1.0,False,81,55.0,3rd,1986.0,east,1,1,True,True,True,True,True,True,True,False,False,False,False,False,Chamartín,Ciudad Jardín,nan,5 September,Calle de López de Hoyos,40.4421666,-3.6769737
187,Penthouse,2500,2.0,False,85,,6th,1965.0,south,2,1,True,True,True,True,True,True,True,True,False,False,False,False,Chamartín,Bernabéu-Hispanoamérica,28036.0,5 October,,,
188,Flat,1650,2.0,False,80,65.0,6th,1952.0,south,2,1,True,True,False,True,True,True,True,False,False,False,False,False,Chamartín,Nueva España,28006.0,10 October,Calle del Príncipe de Vergara,40.460311,-3.6766022
189,Flat,3200,,False,220,,5th,,,4,3,True,True,True,True,True,True,True,False,False,False,False,False,Chamartín,Bernabéu-Hispanoamérica,28036.0,26 October,,,
190,Flat,2600,,False,150,,ground,,,1,1,True,True,False,True,True,False,True,True,False,False,True,False,Chamartín,Nueva España,28036.0,26 October,Calle de Apolonio Morales,40.4634191,-3.6823276
191,Flat,950,,False,75,,11th,,,2,1,True,True,False,False,False,True,True,False,False,False,True,False,Chamartín,Castilla,nan,7 November,Avenida de Burgos,40.4823233,-3.6758457
192,Penthouse,2000,,False,110,,4th,1965.0,south,2,2,True,True,False,True,True,False,True,False,False,True,False,False,Chamartín,El Viso,28006.0,4 November,Calle de Lagasca,40.437842,-3.6841723
193,Flat,2000,1.0,False,140,,6th,,east,4,2,True,True,False,True,True,True,True,False,False,True,False,False,Chamartín,Castilla,nan,7 November,Paseo de la Castellana,40.4662761,-3.6890941
194,Flat,3300,,False,200,,8th,,west,4,3,True,True,True,True,True,True,False,True,True,False,True,False,Chamartín,Nueva España,nan,4 November,Avenida de Pío XII,40.4607609,-3.6765192
195,Flat,3100,,False,180,,2nd,,west,2,3,True,True,True,True,True,True,True,True,False,False,False,False,Chamartín,Nueva España,nan,4 November,Paseo de la Castellana,40.4619897,-3.6896673
196,Detached,8500,1.0,False,353,,4,1960.0,west,7,4,True,False,True,True,True,True,True,True,True,True,True,False,Chamartín,Nueva España,nan,29 August,Cámara de Comercio Alemana para España,40.46640075,-3.674538894188464
197,Flat,1950,,False,115,110.0,3rd,,,2,2,True,True,True,True,True,True,True,False,False,False,False,False,Chamartín,Bernabéu-Hispanoamérica,28036.0,17 August,,,
198,Penthouse,7000,1.0,False,280,250.0,3rd,1999.0,east,4,4,True,True,True,True,True,True,True,True,True,True,True,False,Chamartín,El Viso,nan,26 August,Sony Pictures Releasing de España S.A. de C.V.,40.4389012,-3.6892358
199,Flat,900,1.0,False,40,38.0,ground,1980.0,west,1,1,True,True,False,True,True,True,True,False,False,True,False,False,Chamartín,Castilla,28046.0,24 October,Farmacia - Paseo Castellana 274,40.4745263,-3.6864839
200,Detached,8500,,False,353,,4,,,5,4,True,False,False,True,True,False,True,True,False,False,True,False,Chamartín,Nueva España,28016.0,7 August,Calle de Triana,40.462989,-3.676817
201,Flat,1900,,True,63,,4th,,south,1,1,True,True,False,True,True,True,True,False,True,False,False,False,Chamartín,Prosperidad,28002.0,1 November,46 A - B,40.4444203,-3.6631657
202,Flat,1590,1.0,False,100,88.0,4th,,south,1,2,True,True,False,True,True,True,True,False,False,True,False,False,Chamartín,El Viso,nan,6 October,Sony Pictures Releasing de España S.A. de C.V.,40.4389012,-3.6892358
203,Flat,1350,3.0,True,80,,4th,,east,2,1,True,True,False,True,True,False,False,False,True,False,False,False,Chamartín,Ciudad Jardín,28002.0,2 months,11,40.4471564,-3.6715255
204,Flat,2300,2.0,False,180,,8th,,south,3,3,True,True,False,True,True,True,True,False,False,False,False,False,Chamartín,Bernabéu-Hispanoamérica,28036.0,3 November,Estadio Santiago Bernabéu,40.4530225,-3.6874056737588647
205,Studio,1615,1.0,False,40,,1st,,,0,1,True,True,False,True,True,False,True,False,False,False,False,False,Chamartín,Bernabéu-Hispanoamérica,28016.0,31 October,,,
206,Flat,1832,1.0,False,55,,1st,,,2,1,True,True,False,True,True,False,True,False,False,False,False,False,Chamartín,Ciudad Jardín,28006.0,7 November,Calle de Aragón,40.4477023,-3.6776142
207,Flat,1150,1.0,False,74,,2nd,1966.0,,1,1,True,True,False,True,True,True,False,False,False,False,False,False,Chamartín,Bernabéu-Hispanoamérica,28036.0,7 November,,,
208,Flat,3850,,False,285,250.0,6th,1955.0,east,4,4,True,True,False,True,True,True,True,True,False,True,False,False,Chamartín,El Viso,28002.0,14 October,Calle del Segre,40.4507096,-3.6834883
209,Flat,2400,,False,142,82.0,3rd,1986.0,west,4,2,True,True,True,True,True,True,False,True,False,True,True,False,Chamartín,Prosperidad,28002.0,3 November,Calle del Corazón de María,40.4485058,-3.6662302
210,Flat,1325,2.0,True,50,45.0,4th,,,1,1,True,True,False,True,True,True,True,True,True,False,False,False,Chamartín,Prosperidad,28002.0,7 November,15,40.4418463,-3.6725282
211,Flat,1650,,False,122,,1st,,,2,2,True,True,False,True,True,True,True,False,False,False,False,False,Chamartín,Bernabéu-Hispanoamérica,28036.0,9 June,,,
212,Flat,3250,1.0,False,230,180.0,7th,,west,3,2,True,True,True,True,True,True,True,True,False,True,False,False,Chamartín,El Viso,nan,3 November,Paseo de la Castellana,40.4380197,-3.6902089
213,Flat,3000,1.0,False,250,,1st,1978.0,east,4,4,True,True,True,True,True,True,True,False,False,False,False,False,Chamartín,Nueva España,nan,4 May,Avenida de Alberto Alcocer,40.4587077,-3.6777557
214,Flat,2100,2.0,False,112,110.0,2nd,1958.0,east,3,2,True,True,False,True,True,True,True,True,False,False,False,False,Chamartín,El Viso,nan,5 October,Paseo de La Habana,40.449339,-3.6885976
215,Flat,2900,,False,150,140.0,1st,,,4,3,True,True,True,True,True,True,True,False,False,False,True,False,Chamartín,El Viso,nan,24 August,Calle Serrano,40.4477973,-3.6838191
216,Flat,2970,,False,85,,5th,,,2,2,True,True,False,True,True,True,True,True,True,False,False,False,Chamartín,Castilla,28036.0,23 June,,,
217,Flat,1200,2.0,False,40,,2nd,,east,1,1,True,True,False,True,True,False,True,False,False,False,False,False,Chamartín,El Viso,28006.0,7 November,Calle de Antonio Pérez,40.4422857,-3.681484
218,Flat,3600,,False,300,240.0,1st,,south,5,4,True,True,True,True,True,True,True,False,False,True,False,False,Chamartín,Nueva España,nan,30 October,Cámara de Comercio Alemana para España,40.46640075,-3.674538894188464
219,Penthouse,1500,1.0,False,100,,6th,,west,2,2,True,True,False,True,True,True,False,True,False,False,False,False,Chamartín,Bernabéu-Hispanoamérica,28036.0,26 May,,,
220,Flat,3150,1.0,False,237,231.0,1st,,south,5,4,True,True,True,True,True,True,True,True,False,True,True,False,Chamartín,Bernabéu-Hispanoamérica,28036.0,7 November,Estadio Santiago Bernabéu,40.4530225,-3.6874056737588647
221,Flat,1300,,False,86,,4th,1952.0,east,3,2,True,True,False,True,True,False,False,False,False,False,False,False,Chamartín,Nueva España,28006.0,6 November,Calle del Príncipe de Vergara,40.460311,-3.6766022
222,Flat,2975,1.0,False,140,,2nd,,east,4,3,True,True,True,True,True,True,True,False,False,False,True,False,Chamartín,El Viso,nan,21 October,Sony Pictures Releasing de España S.A. de C.V.,40.4389012,-3.6892358
223,Flat,6750,,False,205,,1st,,,3,4,True,True,False,True,True,False,False,False,False,False,True,False,Chamartín,El Viso,28002.0,19 May,,,
224,Duplex,13500,,False,363,,ground,,,4,6,True,True,False,True,True,True,True,False,False,False,True,False,Chamartín,El Viso,28002.0,21 February,,,
225,Flat,9000,,False,205,,2nd,,,3,3,True,True,False,True,True,True,True,False,False,False,True,False,Chamartín,El Viso,28002.0,21 February,,,
226,Flat,5940,,False,240,,2nd,,,4,4,True,True,True,True,True,True,True,False,False,False,True,False,Chamartín,El Viso,28002.0,1 February,Calle Fray Juan Gil,40.4496013,-3.6866737
227,Penthouse,2000,,False,110,100.0,3rd,,west,2,2,True,True,False,True,True,False,True,False,True,True,False,False,Chamartín,El Viso,28006.0,20 October,Calle de Lagasca,40.437842,-3.6841723
228,Flat,975,,False,56,,3rd,,south,1,1,True,True,False,True,True,True,True,False,False,False,False,False,Chamartín,Nueva España,nan,21 February,Calle de Costa Rica,40.4598259,-3.6658113
229,Penthouse,7000,,False,180,,3rd,,south,4,4,True,True,True,True,True,True,False,True,False,True,True,False,Chamartín,El Viso,nan,26 August,Sony Pictures Releasing de España S.A. de C.V.,40.4389012,-3.6892358
230,Flat,2900,,False,196,177.0,9th,1961.0,north,4,3,True,True,True,True,True,True,False,False,False,False,False,False,Chamartín,Bernabéu-Hispanoamérica,28036.0,25 October,,,
231,Flat,1750,1.0,False,75,70.0,4th,,south,2,1,True,True,False,True,True,True,True,False,False,False,False,False,Chamartín,Bernabéu-Hispanoamérica,28036.0,9 August,,,
232,Flat,2000,,False,83,,4th,,east,1,2,True,True,False,True,True,True,True,False,False,False,False,False,Chamartín,Bernabéu-Hispanoamérica,28036.0,10 March,Estadio Santiago Bernabéu,40.4530225,-3.6874056737588647
233,Flat,3750,1.0,False,221,,3rd,,,4,3,True,True,True,True,True,True,True,False,False,True,True,False,Chamartín,Bernabéu-Hispanoamérica,28016.0,19 August,,,
234,Flat,2475,,False,65,,7th,,,1,1,True,True,False,True,True,True,True,False,False,False,False,False,Chamartín,Castilla,28046.0,21 January,266,40.4728588,-3.6868903
235,Flat,2340,,False,85,,7th,,,1,1,True,True,False,True,True,False,True,False,False,False,False,False,Chamartín,Bernabéu-Hispanoamérica,28036.0,5 May,,,
